D1.source.country;D1.destination.country;D1 Latitude ;D1 Longtitude;D2 Latitude ;D2 Longtitude
France;Italy;50.962100982666016;1.954759955406189;41.541401;15.7181
France;Czech Republic;50.962100982666016;1.954759955406189;48.9463996887207;14.427499771118164
France;Italy;50.962100982666016;1.954759955406189;41.541401;15.7181
Italy;France;41.541401;15.7181;50.962100982666016;1.954759955406189
Italy;France;41.541401;15.7181;50.962100982666016;1.954759955406189
France;Belgium;50.962100982666016;1.954759955406189;51.1893997192;4.46027994156
France;Germany;50.962100982666016;1.954759955406189;51.19361114501953;14.519721984863281
France;Italy;50.962100982666016;1.954759955406189;41.541401;15.7181
Czech Republic;France;48.9463996887207;14.427499771118164;50.962100982666016;1.954759955406189
France;Netherlands;50.962100982666016;1.954759955406189;52.3086013794;4.763889789579999
France;Italy;50.962100982666016;1.954759955406189;41.541401;15.7181
Italy;France;41.541401;15.7181;50.962100982666016;1.954759955406189
Netherlands;Georgia;52.3086013794;4.763889789579999;41.6102981567;41.5997009277
Georgia;Russia;41.6102981567;41.5997009277;62.093299865722656;129.77099609375
France;Georgia;50.962100982666016;1.954759955406189;41.6102981567;41.5997009277
Russia;Georgia;62.093299865722656;129.77099609375;41.6102981567;41.5997009277
Latvia;Georgia;56.51750183105469;21.096900939941406;41.6102981567;41.5997009277
Georgia;Netherlands;41.6102981567;41.5997009277;52.3086013794;4.763889789579999
Georgia;France;41.6102981567;41.5997009277;50.962100982666016;1.954759955406189
Georgia;Latvia;41.6102981567;41.5997009277;56.51750183105469;21.096900939941406
Georgia;Israel;41.6102981567;41.5997009277;32.01139831542969;34.88669967651367
Georgia;Austria;41.6102981567;41.5997009277;47.843299865722656;16.260099411010742
Georgia;Russia;41.6102981567;41.5997009277;62.093299865722656;129.77099609375
Israel;Georgia;32.01139831542969;34.88669967651367;41.6102981567;41.5997009277
Austria;Georgia;47.843299865722656;16.260099411010742;41.6102981567;41.5997009277
Russia;Georgia;62.093299865722656;129.77099609375;41.6102981567;41.5997009277
Russia;Georgia;62.093299865722656;129.77099609375;41.6102981567;41.5997009277
Ghana;United Kingdom;5.605189800262451;-0.16678600013256073;54.6575012207;-6.2158298492399995
Spain;United Kingdom;28.452699661254883;-13.863800048828125;54.6575012207;-6.2158298492399995
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
New Zealand;Australia;-37.008098602299995;174.792007446;-27.5702991486;153.007995605
New Zealand;French Polynesia;-37.008098602299995;174.792007446;-22.434099197387695;-151.36099243164062
New Zealand;Australia;-37.008098602299995;174.792007446;-27.5702991486;153.007995605
Jordan;United States;31.7226009369;35.9931983948;70.1340026855;-143.582000732
Jordan;United States;31.7226009369;35.9931983948;70.1340026855;-143.582000732
Jordan;Canada;31.7226009369;35.9931983948;46.48500061035156;-84.5093994140625
Netherlands;United Kingdom;52.3086013794;4.763889789579999;54.6575012207;-6.2158298492399995
Netherlands;United States;52.3086013794;4.763889789579999;70.1340026855;-143.582000732
Antigua and Barbuda;United States;17.1367;-61.792702;70.1340026855;-143.582000732
Antigua and Barbuda;United States;17.1367;-61.792702;70.1340026855;-143.582000732
Antigua and Barbuda;United States;17.1367;-61.792702;70.1340026855;-143.582000732
Sweden;United Kingdom;58.40230178833008;15.525699615478516;54.6575012207;-6.2158298492399995
Paraguay;United States;-25.239999771118164;-57.52000045776367;70.1340026855;-143.582000732
Greece;United Kingdom;37.9207;21.292601;54.6575012207;-6.2158298492399995
Greece;United States;37.9207;21.292601;70.1340026855;-143.582000732
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
Aruba;United States;12.501399993896484;-70.01519775390625;70.1340026855;-143.582000732
Aruba;United States;12.501399993896484;-70.01519775390625;70.1340026855;-143.582000732
Aruba;United States;12.501399993896484;-70.01519775390625;70.1340026855;-143.582000732
United Arab Emirates;Sri Lanka;24.433000564575195;54.651100158691406;7.180759906768799;79.88410186767578
United Arab Emirates;Germany;24.433000564575195;54.651100158691406;51.19361114501953;14.519721984863281
United Arab Emirates;United States;24.433000564575195;54.651100158691406;70.1340026855;-143.582000732
United Arab Emirates;Pakistan;24.433000564575195;54.651100158691406;32.056098938;72.94840240479999
United Arab Emirates;United States;24.433000564575195;54.651100158691406;70.1340026855;-143.582000732
United Arab Emirates;Pakistan;24.433000564575195;54.651100158691406;32.056098938;72.94840240479999
United Arab Emirates;United Kingdom;24.433000564575195;54.651100158691406;54.6575012207;-6.2158298492399995
United Arab Emirates;Oman;24.433000564575195;54.651100158691406;26.17099952697754;56.2406005859375
United Arab Emirates;United States;24.433000564575195;54.651100158691406;70.1340026855;-143.582000732
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
Bahrain;Qatar;26.27079963684082;50.63359832763672;25.261100769;51.5651016235
Bahrain;United Kingdom;26.27079963684082;50.63359832763672;54.6575012207;-6.2158298492399995
Spain;United States;28.452699661254883;-13.863800048828125;70.1340026855;-143.582000732
Spain;United Kingdom;28.452699661254883;-13.863800048828125;54.6575012207;-6.2158298492399995
Spain;United States;28.452699661254883;-13.863800048828125;70.1340026855;-143.582000732
Spain;United States;28.452699661254883;-13.863800048828125;70.1340026855;-143.582000732
Bermuda;United States;32.36399841308594;-64.67870330810547;70.1340026855;-143.582000732
Bermuda;United States;32.36399841308594;-64.67870330810547;70.1340026855;-143.582000732
Bermuda;United States;32.36399841308594;-64.67870330810547;70.1340026855;-143.582000732
Barbados;United States;13.0746002197;-59.4925003052;70.1340026855;-143.582000732
Norway;United Kingdom;62.5625;6.119699954986572;54.6575012207;-6.2158298492399995
Gambia;Senegal;13.338000297546387;-16.65220069885254;12.5556;-16.281799
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Thailand;Malaysia;13.9125995636;100.607002258;3.12385010719;113.019996643
Thailand;Japan;13.9125995636;100.607002258;35.7647018433;140.386001587
Italy;United Kingdom;41.541401;15.7181;54.6575012207;-6.2158298492399995
India;United Kingdom;23.0771999359;72.63469696039999;54.6575012207;-6.2158298492399995
Australia;New Zealand;-27.5702991486;153.007995605;-37.008098602299995;174.792007446
Australia;United States;-27.5702991486;153.007995605;70.1340026855;-143.582000732
Colombia;United States;4.45278;-75.7664;70.1340026855;-143.582000732
Colombia;United States;4.45278;-75.7664;70.1340026855;-143.582000732
India;United Kingdom;23.0771999359;72.63469696039999;54.6575012207;-6.2158298492399995
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
United States;Spain;70.1340026855;-143.582000732;28.452699661254883;-13.863800048828125
United States;Japan;70.1340026855;-143.582000732;35.7647018433;140.386001587
Belgium;United Kingdom;51.1893997192;4.46027994156;54.6575012207;-6.2158298492399995
Belgium;United States;51.1893997192;4.46027994156;70.1340026855;-143.582000732
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
France;United Kingdom;50.962100982666016;1.954759955406189;54.6575012207;-6.2158298492399995
Hungary;United Kingdom;47.436901092499994;19.255599975599996;54.6575012207;-6.2158298492399995
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
Belize;United States;17.539100646972656;-88.30819702148438;70.1340026855;-143.582000732
Belize;United States;17.539100646972656;-88.30819702148438;70.1340026855;-143.582000732
Belize;United States;17.539100646972656;-88.30819702148438;70.1340026855;-143.582000732
Venezuela;United States;9.553375244140625;-69.23786926269531;70.1340026855;-143.582000732
Venezuela;United States;9.553375244140625;-69.23786926269531;70.1340026855;-143.582000732
Venezuela;United States;9.553375244140625;-69.23786926269531;70.1340026855;-143.582000732
Venezuela;Puerto Rico;9.553375244140625;-69.23786926269531;18.49489974975586;-67.12940216064453
France;United States;50.962100982666016;1.954759955406189;70.1340026855;-143.582000732
France;United States;50.962100982666016;1.954759955406189;70.1340026855;-143.582000732
France;United States;50.962100982666016;1.954759955406189;70.1340026855;-143.582000732
France;Malaysia;50.962100982666016;1.954759955406189;3.12385010719;113.019996643
France;United Kingdom;50.962100982666016;1.954759955406189;54.6575012207;-6.2158298492399995
France;United States;50.962100982666016;1.954759955406189;70.1340026855;-143.582000732
France;United States;50.962100982666016;1.954759955406189;70.1340026855;-143.582000732
France;United States;50.962100982666016;1.954759955406189;70.1340026855;-143.582000732
New Zealand;Australia;-37.008098602299995;174.792007446;-27.5702991486;153.007995605
Colombia;United States;4.45278;-75.7664;70.1340026855;-143.582000732
United States;Antigua and Barbuda;70.1340026855;-143.582000732;17.1367;-61.792702
United States;Aruba;70.1340026855;-143.582000732;12.501399993896484;-70.01519775390625
United States;Belize;70.1340026855;-143.582000732;17.539100646972656;-88.30819702148438
United States;France;70.1340026855;-143.582000732;50.962100982666016;1.954759955406189
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Ireland;70.1340026855;-143.582000732;51.84130096435547;-8.491109848022461
United States;Italy;70.1340026855;-143.582000732;41.541401;15.7181
United States;Bahamas;70.1340026855;-143.582000732;24.287700653076172;-77.68460083007812
United States;Germany;70.1340026855;-143.582000732;51.19361114501953;14.519721984863281
United States;Cayman Islands;70.1340026855;-143.582000732;19.687000274658203;-79.88279724121094
United States;Brazil;70.1340026855;-143.582000732;-8.348349571228027;-49.30149841308594
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
United States;Costa Rica;70.1340026855;-143.582000732;9.163949;-83.330171
United States;Jamaica;70.1340026855;-143.582000732;18.404199600219727;-76.96900177001953
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Bahamas;70.1340026855;-143.582000732;24.287700653076172;-77.68460083007812
United States;Turks and Caicos Islands;70.1340026855;-143.582000732;21.917499542236328;-71.9395980834961
United States;Dominican Republic;70.1340026855;-143.582000732;19.198600769;-69.42980194089999
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Costa Rica;70.1340026855;-143.582000732;9.163949;-83.330171
United States;Puerto Rico;70.1340026855;-143.582000732;18.49489974975586;-67.12940216064453
United States;Virgin Islands;70.1340026855;-143.582000732;18.337299346923828;-64.97339630126953
United States;Netherlands Antilles;70.1340026855;-143.582000732;12.130999565124512;-68.26850128173828
United States;Saint Lucia;70.1340026855;-143.582000732;14.0202;-60.992901
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
Sri Lanka;United Arab Emirates;7.180759906768799;79.88410186767578;24.433000564575195;54.651100158691406
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
Denmark;United Kingdom;56.2999992371;10.619000434899998;54.6575012207;-6.2158298492399995
South Africa;United Kingdom;-28.5750007629;16.5333003998;54.6575012207;-6.2158298492399995
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Netherlands Antilles;United States;12.130999565124512;-68.26850128173828;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
United States;Bahamas;70.1340026855;-143.582000732;24.287700653076172;-77.68460083007812
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
India;United Kingdom;23.0771999359;72.63469696039999;54.6575012207;-6.2158298492399995
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Australia;70.1340026855;-143.582000732;-27.5702991486;153.007995605
United States;Colombia;70.1340026855;-143.582000732;4.45278;-75.7664
United States;Belize;70.1340026855;-143.582000732;17.539100646972656;-88.30819702148438
United States;Venezuela;70.1340026855;-143.582000732;9.553375244140625;-69.23786926269531
United States;France;70.1340026855;-143.582000732;50.962100982666016;1.954759955406189
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Argentina;70.1340026855;-143.582000732;-31.2969;-57.9966
United States;Germany;70.1340026855;-143.582000732;51.19361114501953;14.519721984863281
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Brazil;70.1340026855;-143.582000732;-8.348349571228027;-49.30149841308594
United States;Brazil;70.1340026855;-143.582000732;-8.348349571228027;-49.30149841308594
United States;Guatemala;70.1340026855;-143.582000732;15.47350025177002;-88.83719635009766
United States;South Korea;70.1340026855;-143.582000732;35.1263999939;126.808998108
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
United States;Peru;70.1340026855;-143.582000732;-5.256770133972168;-79.44290161132812
United States;Costa Rica;70.1340026855;-143.582000732;9.163949;-83.330171
United States;Spain;70.1340026855;-143.582000732;28.452699661254883;-13.863800048828125
United States;Jamaica;70.1340026855;-143.582000732;18.404199600219727;-76.96900177001953
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Bahamas;70.1340026855;-143.582000732;24.287700653076172;-77.68460083007812
United States;Japan;70.1340026855;-143.582000732;35.7647018433;140.386001587
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Turks and Caicos Islands;70.1340026855;-143.582000732;21.917499542236328;-71.9395980834961
United States;Panama;70.1340026855;-143.582000732;9.340849876403809;-82.25080108642578
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Honduras;70.1340026855;-143.582000732;15.7425;-86.852997
United States;El Salvador;70.1340026855;-143.582000732;13.4409;-89.055702
United States;Chile;70.1340026855;-143.582000732;-18.348499298095703;-70.33869934082031
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Costa Rica;70.1340026855;-143.582000732;9.163949;-83.330171
United States;Puerto Rico;70.1340026855;-143.582000732;18.49489974975586;-67.12940216064453
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
Senegal;Gambia;12.5556;-16.281799;13.338000297546387;-16.65220069885254
Senegal;Spain;12.5556;-16.281799;28.452699661254883;-13.863800048828125
Qatar;Bahrain;25.261100769;51.5651016235;26.27079963684082;50.63359832763672
Qatar;United States;25.261100769;51.5651016235;70.1340026855;-143.582000732
Qatar;United States;25.261100769;51.5651016235;70.1340026855;-143.582000732
Qatar;United States;25.261100769;51.5651016235;70.1340026855;-143.582000732
Qatar;United States;25.261100769;51.5651016235;70.1340026855;-143.582000732
Qatar;United States;25.261100769;51.5651016235;70.1340026855;-143.582000732
Dominica;Puerto Rico;15.336700439453125;-61.3922004699707;18.49489974975586;-67.12940216064453
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
Ireland;United States;51.84130096435547;-8.491109848022461;70.1340026855;-143.582000732
Ireland;United States;51.84130096435547;-8.491109848022461;70.1340026855;-143.582000732
Ireland;United Kingdom;51.84130096435547;-8.491109848022461;54.6575012207;-6.2158298492399995
Ireland;United States;51.84130096435547;-8.491109848022461;70.1340026855;-143.582000732
Ireland;United States;51.84130096435547;-8.491109848022461;70.1340026855;-143.582000732
Germany;United Arab Emirates;51.19361114501953;14.519721984863281;24.433000564575195;54.651100158691406
Germany;United States;51.19361114501953;14.519721984863281;70.1340026855;-143.582000732
Germany;United States;51.19361114501953;14.519721984863281;70.1340026855;-143.582000732
Germany;United Kingdom;51.19361114501953;14.519721984863281;54.6575012207;-6.2158298492399995
Germany;United States;51.19361114501953;14.519721984863281;70.1340026855;-143.582000732
Germany;United States;51.19361114501953;14.519721984863281;70.1340026855;-143.582000732
Germany;United States;51.19361114501953;14.519721984863281;70.1340026855;-143.582000732
United Arab Emirates;United Kingdom;24.433000564575195;54.651100158691406;54.6575012207;-6.2158298492399995
Uganda;United Kingdom;0.042385999113321304;32.44350051879883;54.6575012207;-6.2158298492399995
British Virgin Islands;Puerto Rico;18.444799423217773;-64.54299926757812;18.49489974975586;-67.12940216064453
Bahamas;United States;24.287700653076172;-77.68460083007812;70.1340026855;-143.582000732
United States;Hong Kong;70.1340026855;-143.582000732;22.3089008331;113.915000916
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
United States;France;70.1340026855;-143.582000732;50.962100982666016;1.954759955406189
Argentina;United States;-31.2969;-57.9966;70.1340026855;-143.582000732
Argentina;United States;-31.2969;-57.9966;70.1340026855;-143.582000732
Argentina;United States;-31.2969;-57.9966;70.1340026855;-143.582000732
Italy;United States;41.541401;15.7181;70.1340026855;-143.582000732
Italy;United States;41.541401;15.7181;70.1340026855;-143.582000732
Italy;United Kingdom;41.541401;15.7181;54.6575012207;-6.2158298492399995
Italy;United States;41.541401;15.7181;70.1340026855;-143.582000732
Italy;United States;41.541401;15.7181;70.1340026855;-143.582000732
Martinique;United States;14.590999603271484;-61.00320053100586;70.1340026855;-143.582000732
Martinique;Puerto Rico;14.590999603271484;-61.00320053100586;18.49489974975586;-67.12940216064453
United States;Haiti;70.1340026855;-143.582000732;18.271099090576172;-73.78829956054688
Bahamas;United States;24.287700653076172;-77.68460083007812;70.1340026855;-143.582000732
Bahamas;United States;24.287700653076172;-77.68460083007812;70.1340026855;-143.582000732
Germany;United States;51.19361114501953;14.519721984863281;70.1340026855;-143.582000732
Germany;United States;51.19361114501953;14.519721984863281;70.1340026855;-143.582000732
Germany;Malaysia;51.19361114501953;14.519721984863281;3.12385010719;113.019996643
Germany;United Kingdom;51.19361114501953;14.519721984863281;54.6575012207;-6.2158298492399995
Germany;United States;51.19361114501953;14.519721984863281;70.1340026855;-143.582000732
Cayman Islands;United States;19.687000274658203;-79.88279724121094;70.1340026855;-143.582000732
Cayman Islands;United States;19.687000274658203;-79.88279724121094;70.1340026855;-143.582000732
Cayman Islands;United States;19.687000274658203;-79.88279724121094;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Bahamas;United States;24.287700653076172;-77.68460083007812;70.1340026855;-143.582000732
Gibraltar;United Kingdom;36.1511993408;-5.3496599197400005;54.6575012207;-6.2158298492399995
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
United Kingdom;United States;54.6575012207;-6.2158298492399995;70.1340026855;-143.582000732
Grenada;United States;12.004199981689453;-61.78620147705078;70.1340026855;-143.582000732
Sweden;United Kingdom;58.40230178833008;15.525699615478516;54.6575012207;-6.2158298492399995
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
Brazil;United States;-8.348349571228027;-49.30149841308594;70.1340026855;-143.582000732
Guatemala;United States;15.47350025177002;-88.83719635009766;70.1340026855;-143.582000732
Guatemala;United States;15.47350025177002;-88.83719635009766;70.1340026855;-143.582000732
Switzerland;United Kingdom;47.083900451699996;6.792840003970001;54.6575012207;-6.2158298492399995
Ecuador;United States;-1.2120699882507324;-78.57460021972656;70.1340026855;-143.582000732
Ecuador;United States;-1.2120699882507324;-78.57460021972656;70.1340026855;-143.582000732
Germany;United Kingdom;51.19361114501953;14.519721984863281;54.6575012207;-6.2158298492399995
Germany;United Kingdom;51.19361114501953;14.519721984863281;54.6575012207;-6.2158298492399995
Vietnam;Japan;16.043899536132812;108.1989974975586;35.7647018433;140.386001587
Finland;United States;68.362602233887;23.424299240112;70.1340026855;-143.582000732
Finland;United Kingdom;68.362602233887;23.424299240112;54.6575012207;-6.2158298492399995
Finland;United Kingdom;68.362602233887;23.424299240112;54.6575012207;-6.2158298492399995
Hong Kong;United States;22.3089008331;113.915000916;70.1340026855;-143.582000732
Hong Kong;United States;22.3089008331;113.915000916;70.1340026855;-143.582000732
Hong Kong;United States;22.3089008331;113.915000916;70.1340026855;-143.582000732
Hong Kong;Japan;22.3089008331;113.915000916;35.7647018433;140.386001587
Hong Kong;United States;22.3089008331;113.915000916;70.1340026855;-143.582000732
Hong Kong;United States;22.3089008331;113.915000916;70.1340026855;-143.582000732
Mexico;United States;16.757099151611328;-99.75399780273438;70.1340026855;-143.582000732
Japan;United States;35.7647018433;140.386001587;70.1340026855;-143.582000732
Japan;United States;35.7647018433;140.386001587;70.1340026855;-143.582000732
United States;Japan;70.1340026855;-143.582000732;35.7647018433;140.386001587
United States;Japan;70.1340026855;-143.582000732;35.7647018433;140.386001587
United States;Japan;70.1340026855;-143.582000732;35.7647018433;140.386001587
United States;Japan;70.1340026855;-143.582000732;35.7647018433;140.386001587
United States;Australia;70.1340026855;-143.582000732;-27.5702991486;153.007995605
United States;United Arab Emirates;70.1340026855;-143.582000732;24.433000564575195;54.651100158691406
United States;Qatar;70.1340026855;-143.582000732;25.261100769;51.5651016235
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
United States;Qatar;70.1340026855;-143.582000732;25.261100769;51.5651016235
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
South Korea;United States;35.1263999939;126.808998108;70.1340026855;-143.582000732
South Korea;Japan;35.1263999939;126.808998108;35.7647018433;140.386001587
Pakistan;United Arab Emirates;32.056098938;72.94840240479999;24.433000564575195;54.651100158691406
Turkey;United Kingdom;39.9350013733;32.7407989502;54.6575012207;-6.2158298492399995
United States;Jordan;70.1340026855;-143.582000732;31.7226009369;35.9931983948
United States;Antigua and Barbuda;70.1340026855;-143.582000732;17.1367;-61.792702
United States;United Arab Emirates;70.1340026855;-143.582000732;24.433000564575195;54.651100158691406
United States;Spain;70.1340026855;-143.582000732;28.452699661254883;-13.863800048828125
United States;Bermuda;70.1340026855;-143.582000732;32.36399841308594;-64.67870330810547
United States;Venezuela;70.1340026855;-143.582000732;9.553375244140625;-69.23786926269531
United States;France;70.1340026855;-143.582000732;50.962100982666016;1.954759955406189
United States;Mexico;70.1340026855;-143.582000732;16.757099151611328;-99.75399780273438
United States;Qatar;70.1340026855;-143.582000732;25.261100769;51.5651016235
United States;Ireland;70.1340026855;-143.582000732;51.84130096435547;-8.491109848022461
United States;Germany;70.1340026855;-143.582000732;51.19361114501953;14.519721984863281
United States;Argentina;70.1340026855;-143.582000732;-31.2969;-57.9966
United States;Italy;70.1340026855;-143.582000732;41.541401;15.7181
United States;Brazil;70.1340026855;-143.582000732;-8.348349571228027;-49.30149841308594
United States;Brazil;70.1340026855;-143.582000732;-8.348349571228027;-49.30149841308594
United States;Ecuador;70.1340026855;-143.582000732;-1.2120699882507324;-78.57460021972656
United States;Finland;70.1340026855;-143.582000732;68.362602233887;23.424299240112
United States;Hong Kong;70.1340026855;-143.582000732;22.3089008331;113.915000916
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
United States;Peru;70.1340026855;-143.582000732;-5.256770133972168;-79.44290161132812
United States;Spain;70.1340026855;-143.582000732;28.452699661254883;-13.863800048828125
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
United States;Italy;70.1340026855;-143.582000732;41.541401;15.7181
United States;Japan;70.1340026855;-143.582000732;35.7647018433;140.386001587
United States;France;70.1340026855;-143.582000732;50.962100982666016;1.954759955406189
United States;Haiti;70.1340026855;-143.582000732;18.271099090576172;-73.78829956054688
United States;Chile;70.1340026855;-143.582000732;-18.348499298095703;-70.33869934082031
United States;Costa Rica;70.1340026855;-143.582000732;9.163949;-83.330171
United States;Puerto Rico;70.1340026855;-143.582000732;18.49489974975586;-67.12940216064453
United States;Virgin Islands;70.1340026855;-143.582000732;18.337299346923828;-64.97339630126953
United States;Netherlands Antilles;70.1340026855;-143.582000732;12.130999565124512;-68.26850128173828
United States;Germany;70.1340026855;-143.582000732;51.19361114501953;14.519721984863281
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Canada;70.1340026855;-143.582000732;46.48500061035156;-84.5093994140625
United States;Switzerland;70.1340026855;-143.582000732;47.083900451699996;6.792840003970001
South Africa;United Kingdom;-28.5750007629;16.5333003998;54.6575012207;-6.2158298492399995
Taiwan;Japan;24.427900314331055;118.35900115966797;35.7647018433;140.386001587
Jamaica;United States;18.404199600219727;-76.96900177001953;70.1340026855;-143.582000732
Japan;United States;35.7647018433;140.386001587;70.1340026855;-143.582000732
Malaysia;Thailand;3.12385010719;113.019996643;13.9125995636;100.607002258
Malaysia;France;3.12385010719;113.019996643;50.962100982666016;1.954759955406189
Malaysia;Germany;3.12385010719;113.019996643;51.19361114501953;14.519721984863281
Malaysia;United Kingdom;3.12385010719;113.019996643;54.6575012207;-6.2158298492399995
Malaysia;Japan;3.12385010719;113.019996643;35.7647018433;140.386001587
Malaysia;Singapore;3.12385010719;113.019996643;1.4252599477767944;103.81300354003906
Kuwait;United Kingdom;29.226600646972656;47.96889877319336;54.6575012207;-6.2158298492399995
United States;United Kingdom;70.1340026855;-143.582000732;54.6575012207;-6.2158298492399995
